ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5683619,HN492485,07/26/2007 05:00:00 PM,030XX W NORTH AVE,0810,THEFT,OVER $500,STREET,false,false,1421,014,26,23,06,1155612,1910480,2007,04/15/2016 08:55:02 AM,41.910157088,-87.703778136,"(41.910157088, -87.703778136)"
5683620,HN492507,07/27/2007 03:00:00 AM,010XX N ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1323,012,27,24,07,1165542,1906877,2007,04/15/2016 08:55:02 AM,41.900064417,-87.667402051,"(41.900064417, -87.667402051)"
5683621,HN492522,07/27/2007 03:30:00 PM,058XX S MEADE AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0811,008,23,56,06,1136719,1865251,2007,04/15/2016 08:55:02 AM,41.786401484,-87.77426614,"(41.786401484, -87.77426614)"
5683622,HN492488,07/27/2007 12:00:00 AM,071XX N MANKATO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1621,016,41,12,26,1134692,1946879,2007,04/15/2016 08:55:02 AM,42.010435185,-87.779767174,"(42.010435185, -87.779767174)"
5683623,HN492530,07/17/2007 04:00:00 PM,129XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0523,005,34,53,26,1172031,1819109,2007,04/15/2016 08:55:02 AM,41.659078193,-87.646144142,"(41.659078193, -87.646144142)"
5683624,HN492519,07/27/2007 11:00:00 AM,005XX S KEDZIE AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,1134,011,24,27,06,1155124,1897322,2007,04/15/2016 08:55:02 AM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
5683625,HN492499,07/27/2007 02:00:00 PM,050XX W 50TH ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,0814,008,23,56,06,1143729,1871009,2007,04/15/2016 08:55:02 AM,41.802074423,-87.748419773,"(41.802074423, -87.748419773)"
5683626,HN492537,07/25/2007 09:00:00 PM,053XX W BELMONT AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,2514,025,30,19,06,1140293,1920759,2007,04/15/2016 08:55:02 AM,41.938658512,-87.759802148,"(41.938658512, -87.759802148)"
5683627,HN492545,07/27/2007 03:00:00 PM,002XX E HURON ST,0870,THEFT,POCKET-PICKING,HOSPITAL BUILDING/GROUNDS,false,false,1834,018,42,8,06,1177877,1905128,2007,04/15/2016 08:55:02 AM,41.894993403,-87.622148996,"(41.894993403, -87.622148996)"
5683629,HN492549,07/27/2007 11:30:00 AM,002XX W 87TH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0622,006,21,44,06,1176436,1847222,2007,04/15/2016 08:55:02 AM,41.736126864,-87.629184056,"(41.736126864, -87.629184056)"
5683630,HN492563,07/27/2007 11:00:00 AM,076XX N GREENVIEW AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,2422,024,49,1,11,1164973,1950615,2007,04/15/2016 08:55:02 AM,42.020095452,-87.668245093,"(42.020095452, -87.668245093)"
5683631,HN492584,07/27/2007 04:00:00 AM,010XX W FULTON MARKET,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,1212,012,27,28,11,1169647,1902052,2007,04/15/2016 08:55:02 AM,41.886735874,-87.652465,"(41.886735874, -87.652465)"
5683632,HN492577,07/27/2007 08:00:00 AM,042XX N CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1722,017,45,15,06,1143613,1927634,2007,04/15/2016 08:55:02 AM,41.957462528,-87.747427476,"(41.957462528, -87.747427476)"
5683633,HN492599,07/23/2007 12:00:00 PM,097XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2213,022,19,72,07,1164738,1840155,2007,04/15/2016 08:55:02 AM,41.716988559,-87.6722403,"(41.716988559, -87.6722403)"
5683634,HN492616,07/27/2007 04:30:00 PM,025XX W BELLE PLAINE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1912,019,47,5,26,1158857,1927148,2007,04/15/2016 08:55:02 AM,41.955829238,-87.691398798,"(41.955829238, -87.691398798)"
5683636,HN492634,07/27/2007 01:00:00 PM,001XX E CONGRESS DR,0810,THEFT,OVER $500,SIDEWALK,false,false,0124,001,2,32,06,1177428,1898104,2007,04/15/2016 08:55:02 AM,41.875729379,-87.624011267,"(41.875729379, -87.624011267)"
5683637,HN492631,07/27/2007 04:00:00 PM,021XX N SPAULDING AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1413,014,26,22,06,1153803,1914055,2007,04/15/2016 08:55:02 AM,41.92000344,-87.710328316,"(41.92000344, -87.710328316)"
5683638,HN492694,07/27/2007 11:30:00 AM,001XX S CLARK ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,GROCERY FOOD STORE,false,false,0112,001,42,32,26,1175558,1899605,2007,04/15/2016 08:55:02 AM,41.879890416,-87.630832031,"(41.879890416, -87.630832031)"
5683639,HN492684,07/25/2007 04:30:00 PM,077XX S SPAULDING AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0835,008,18,70,05,1155727,1853004,2007,04/15/2016 08:55:02 AM,41.752433533,-87.704900287,"(41.752433533, -87.704900287)"
5683640,HN492670,07/27/2007 04:00:00 PM,012XX S SACRAMENTO DR,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,1022,010,24,29,06,1156545,1894504,2007,04/15/2016 08:55:02 AM,41.866298596,-87.700783285,"(41.866298596, -87.700783285)"
5683642,HN491266,07/26/2007 09:00:00 PM,001XX W 112TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0522,005,34,49,26,1177296,1830355,2007,04/15/2016 08:55:02 AM,41.689822161,-87.626540588,"(41.689822161, -87.626540588)"
5683645,HN492551,07/27/2007 04:00:00 PM,012XX W THORNDALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2013,020,48,77,26,1167090,1939659,2007,04/15/2016 08:55:02 AM,41.989986604,-87.660771444,"(41.989986604, -87.660771444)"
5683647,HN492739,07/27/2007 01:00:00 PM,0000X N ADA ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,1212,012,27,28,06,1167453,1900303,2007,04/15/2016 08:55:02 AM,41.881983975,-87.660572252,"(41.881983975, -87.660572252)"
5683648,HN492737,07/25/2007 08:30:00 AM,051XX N ELSTON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,1623,016,45,12,14,1142909,1933687,2007,04/15/2016 08:55:02 AM,41.974085637,-87.749864098,"(41.974085637, -87.749864098)"
5683650,HN492637,07/27/2007 04:45:00 PM,026XX W EVERGREEN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1423,014,26,24,26,1158622,1908879,2007,04/15/2016 08:55:02 AM,41.905702658,-87.692764485,"(41.905702658, -87.692764485)"
5683651,HN491013,07/26/2007 07:30:00 PM,032XX W AUGUSTA BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1121,011,26,23,26,1154606,1906474,2007,04/15/2016 08:55:02 AM,41.899184466,-87.707581149,"(41.899184466, -87.707581149)"
5683652,HN492713,07/27/2007 03:00:00 PM,008XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1833,018,42,8,06,1177338,1906181,2007,04/15/2016 08:55:02 AM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
5683653,HN492770,07/27/2007 04:00:00 PM,058XX S MARYLAND AVE,0870,THEFT,POCKET-PICKING,HOSPITAL BUILDING/GROUNDS,false,false,2133,002,5,41,06,1182887,1866434,2007,04/15/2016 08:55:02 AM,41.788699253,-87.604954085,"(41.788699253, -87.604954085)"
5683655,HN492446,07/26/2007 08:30:00 PM,018XX W ARMITAGE AVE,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,1434,014,32,22,06,1163586,1913332,2007,04/15/2016 08:55:02 AM,41.917818829,-87.674404334,"(41.917818829, -87.674404334)"
5683656,HN492764,07/27/2007 08:00:00 AM,004XX N LA SALLE DR,0820,THEFT,$500 AND UNDER,STREET,false,false,1831,018,42,8,06,1175063,1903150,2007,04/15/2016 08:55:02 AM,41.889629205,-87.632543289,"(41.889629205, -87.632543289)"
5683658,HN492411,07/26/2007 06:30:00 PM,022XX W CULLERTON ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1223,012,25,31,06,1161757,1890369,2007,04/15/2016 08:55:02 AM,41.854844775,-87.681764745,"(41.854844775, -87.681764745)"
5683659,HN492793,07/27/2007 05:00:00 PM,076XX S CREGIER AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,0414,004,8,43,06,1189532,1854578,2007,04/15/2016 08:55:02 AM,41.756008371,-87.580969911,"(41.756008371, -87.580969911)"
5683661,HN490690,07/26/2007 04:15:00 PM,002XX S MICHIGAN AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,0123,001,42,32,06,1177326,1899381,2007,04/15/2016 08:55:02 AM,41.879235852,-87.624347038,"(41.879235852, -87.624347038)"
5683662,HN491042,07/26/2007 10:00:00 AM,029XX N ROCKWELL ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1411,014,1,21,06,1158528,1919573,2007,04/15/2016 08:55:02 AM,41.93504972,-87.692816374,"(41.93504972, -87.692816374)"
5683664,HN492817,07/27/2007 04:00:00 PM,050XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,false,false,1623,016,45,11,06,1138987,1932846,2007,04/15/2016 08:55:02 AM,41.971850255,-87.764307117,"(41.971850255, -87.764307117)"
5683665,HN492475,07/27/2007 07:00:00 AM,009XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1822,018,32,8,14,1169705,1910843,2007,04/15/2016 08:55:02 AM,41.910857665,-87.651995629,"(41.910857665, -87.651995629)"
5683668,HN492827,07/27/2007 08:00:00 AM,002XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0112,001,42,32,06,1175171,1899118,2007,04/15/2016 08:55:02 AM,41.878562742,-87.632267636,"(41.878562742, -87.632267636)"
5683669,HN491075,07/26/2007 07:00:00 PM,001XX N CENTRAL PARK DR,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1122,011,28,27,06,1152139,1901116,2007,04/15/2016 08:55:02 AM,41.884530593,-87.716783842,"(41.884530593, -87.716783842)"
5683670,HN492805,07/27/2007 06:00:00 PM,060XX N NINA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,false,false,1612,016,41,10,26,1129205,1939634,2007,04/15/2016 08:55:02 AM,41.990649848,-87.800122276,"(41.990649848, -87.800122276)"
5683671,HN492850,07/27/2007 07:00:00 AM,003XX W 43RD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0935,009,3,37,06,1174767,1876450,2007,04/15/2016 08:55:02 AM,41.816369058,-87.634428398,"(41.816369058, -87.634428398)"
5683672,HN491113,07/26/2007 01:00:00 PM,094XX S PERRY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0634,006,21,49,06,1177269,1842468,2007,04/15/2016 08:55:02 AM,41.723062534,-87.626275325,"(41.723062534, -87.626275325)"
5683674,HN492881,07/24/2007 10:00:00 PM,037XX N PINE GROVE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2323,019,46,6,06,1170874,1925397,2007,04/15/2016 08:55:02 AM,41.950768926,-87.647273347,"(41.950768926, -87.647273347)"
5683675,HN491229,07/26/2007 09:00:00 AM,036XX N LAKE SHORE DR,0820,THEFT,$500 AND UNDER,STREET,false,false,2323,019,46,6,06,1171841,1924794,2007,04/15/2016 08:55:02 AM,41.949092979,-87.643736581,"(41.949092979, -87.643736581)"
5683676,HN492722,07/27/2007 04:00:00 PM,0000X N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,0124,001,42,32,11,1177309,1900530,2007,04/15/2016 08:55:02 AM,41.882389156,-87.624374606,"(41.882389156, -87.624374606)"
5683677,HN492876,07/27/2007 07:00:00 AM,033XX W 83RD PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0834,008,18,70,05,1155534,1849028,2007,04/15/2016 08:55:02 AM,41.741526601,-87.705713833,"(41.741526601, -87.705713833)"
5683678,HN492810,07/13/2007 12:00:00 PM,024XX N MAJOR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2515,025,30,19,08B,1137972,1915737,2007,04/15/2016 08:55:02 AM,41.924919899,-87.768454113,"(41.924919899, -87.768454113)"
5683679,HN492614,07/27/2007 02:00:00 PM,019XX N RIDGEWAY AVE,0810,THEFT,OVER $500,STREET,false,false,2535,025,26,22,06,1151070,1912601,2007,04/15/2016 08:55:02 AM,41.916067577,-87.720408064,"(41.916067577, -87.720408064)"
5683680,HN491269,07/26/2007 07:00:00 PM,003XX E 46TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0222,002,3,38,14,1179058,1874589,2007,04/15/2016 08:55:02 AM,41.811165468,-87.618744949,"(41.811165468, -87.618744949)"
5683681,HN492862,07/27/2007 12:00:00 PM,043XX N CLARENDON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2323,019,46,3,26,1170129,1929242,2007,04/15/2016 08:55:02 AM,41.961336068,-87.64989918,"(41.961336068, -87.64989918)"
5683683,HN492795,07/27/2007 08:00:00 AM,111XX S LONGWOOD DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2212,022,19,75,14,1164888,1830970,2007,04/15/2016 08:55:02 AM,41.691780225,-87.671949274,"(41.691780225, -87.671949274)"
5683684,HN492937,07/26/2007 03:30:00 PM,118XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0524,005,34,53,14,1168465,1826211,2007,04/15/2016 08:55:02 AM,41.678644613,-87.65898977,"(41.678644613, -87.65898977)"
5683686,HN491250,07/26/2007 09:00:00 AM,007XX E 92ND ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,0633,006,6,44,06,1182756,1844133,2007,04/15/2016 08:55:02 AM,41.727506065,-87.606125625,"(41.727506065, -87.606125625)"
5683687,HN492942,07/27/2007 07:20:00 PM,040XX W MONTROSE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1722,017,39,14,14,1148802,1928938,2007,04/15/2016 08:55:02 AM,41.960941863,-87.728317028,"(41.960941863, -87.728317028)"
5683688,HN492899,07/27/2007 10:00:00 AM,003XX W CONCORD PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1814,018,43,7,05,1173718,1911330,2007,04/15/2016 08:55:02 AM,41.912105595,-87.637238905,"(41.912105595, -87.637238905)"
5683689,HN492954,07/27/2007 01:15:00 AM,026XX W 60TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0825,008,15,66,07,1159643,1864768,2007,04/15/2016 08:55:02 AM,41.784636282,-87.690227357,"(41.784636282, -87.690227357)"
5683691,HN491287,07/26/2007 10:00:00 PM,046XX N WINCHESTER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1922,019,47,4,26,1162578,1930842,2007,04/15/2016 08:55:02 AM,41.965888447,-87.677615652,"(41.965888447, -87.677615652)"
5683692,HN492960,07/27/2007 12:00:00 PM,020XX N KENNETH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2522,025,31,20,26,1146394,1913120,2007,04/15/2016 08:55:02 AM,41.917582181,-87.737574334,"(41.917582181, -87.737574334)"
5683694,HN492915,07/27/2007 06:50:00 PM,014XX N DAMEN AVE,0560,ASSAULT,SIMPLE,PARK PROPERTY,true,false,1424,014,1,24,08A,1162803,1909586,2007,04/15/2016 08:55:02 AM,41.907556016,-87.677386363,"(41.907556016, -87.677386363)"
5683696,HN492832,07/25/2007 11:00:00 AM,055XX S UNIVERSITY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2133,002,5,41,14,1184725,1868548,2007,04/15/2016 08:55:02 AM,41.794457315,-87.598148596,"(41.794457315, -87.598148596)"
5683697,HN491296,07/26/2007 10:00:00 AM,009XX S ASHLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1213,012,2,28,11,1165877,1895977,2007,04/15/2016 08:55:02 AM,41.870146835,-87.666482703,"(41.870146835, -87.666482703)"
5683698,HN492983,07/27/2007 12:00:00 AM,025XX N SACRAMENTO AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1414,014,35,22,06,1155950,1916552,2007,04/15/2016 08:55:02 AM,41.926812332,-87.702372339,"(41.926812332, -87.702372339)"
5683701,HN492991,07/26/2007 11:00:00 AM,097XX S HARVARD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,true,0511,005,21,49,06,1175675,1840313,2007,04/15/2016 08:55:02 AM,41.717184698,-87.632178254,"(41.717184698, -87.632178254)"
5683702,HN492653,07/27/2007 07:00:00 AM,047XX W ARMITAGE AVE,0810,THEFT,OVER $500,STREET,false,false,2522,025,31,19,06,1144438,1912875,2007,04/15/2016 08:55:02 AM,41.916946937,-87.744766993,"(41.916946937, -87.744766993)"
5683703,HN474662,07/18/2007 03:00:00 PM,026XX W HIRSCH ST,0890,THEFT,FROM BUILDING,OTHER,false,false,1423,014,26,24,06,1158356,1909206,2007,04/15/2016 08:55:02 AM,41.90660542,-87.693732641,"(41.90660542, -87.693732641)"
5683704,HN492853,07/27/2007 02:00:00 AM,018XX N HERMITAGE AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,1433,014,32,22,06,1164394,1912274,2007,04/15/2016 08:55:02 AM,41.914898535,-87.671465713,"(41.914898535, -87.671465713)"
5683705,HN492969,07/27/2007 06:00:00 PM,047XX N PAULINA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1922,019,47,3,07,1164376,1931481,2007,04/15/2016 08:55:02 AM,41.96760394,-87.670986612,"(41.96760394, -87.670986612)"
5683706,HN488276,07/23/2007 10:00:00 AM,038XX W GRAND AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,2535,025,27,23,06,1150320,1908530,2007,04/15/2016 08:55:02 AM,41.90491104,-87.723269922,"(41.90491104, -87.723269922)"
5683707,HN491647,07/27/2007 04:55:00 AM,041XX W OAKDALE AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,RESIDENCE-GARAGE,false,false,2523,025,31,21,03,1148131,1919289,2007,04/15/2016 08:55:02 AM,41.934477195,-87.731033281,"(41.934477195, -87.731033281)"
5683708,HN486109,07/24/2007 01:50:00 PM,030XX W PALMER BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1414,014,35,22,06,1155376,1914314,2007,04/15/2016 08:55:02 AM,41.920682653,-87.704541846,"(41.920682653, -87.704541846)"
5683709,HN493011,07/27/2007 04:30:00 PM,069XX S WASHTENAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0831,008,18,66,07,1159570,1858618,2007,04/15/2016 08:55:02 AM,41.767761302,-87.690663515,"(41.767761302, -87.690663515)"
5683710,HN491302,07/26/2007 09:00:00 PM,045XX S WOODLAWN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,2123,002,4,39,26,1185011,1875144,2007,04/15/2016 08:55:02 AM,41.81255052,-87.596892617,"(41.81255052, -87.596892617)"
5683713,HN492936,07/27/2007 03:00:00 PM,075XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2411,024,50,2,06,1156458,1950090,2007,04/15/2016 08:55:02 AM,42.018832122,-87.699594,"(42.018832122, -87.699594)"
5683714,HN493043,07/27/2007 12:00:00 AM,059XX S TALMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0824,008,16,66,14,1159724,1865181,2007,04/15/2016 08:55:02 AM,41.785767948,-87.689919044,"(41.785767948, -87.689919044)"
5683715,HN493042,07/27/2007 08:20:00 PM,091XX S SOUTH CHICAGO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0423,004,7,46,26,1196826,1844863,2007,04/15/2016 08:55:02 AM,41.729171506,-87.55456177,"(41.729171506, -87.55456177)"
5683716,HN493048,07/09/2007 05:00:00 PM,031XX S SHIELDS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0924,009,11,34,14,1174468,1884064,2007,04/15/2016 08:55:02 AM,41.837269207,-87.635298261,"(41.837269207, -87.635298261)"
5683717,HN492992,07/27/2007 11:00:00 AM,003XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0111,001,42,32,14,1174197,1901725,2007,04/15/2016 08:55:02 AM,41.885738286,-87.63576612,"(41.885738286, -87.63576612)"
5683718,HN493064,07/27/2007 08:00:00 PM,019XX S HOMAN AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,false,1024,010,24,29,04A,1154008,1890262,2007,04/15/2016 08:55:02 AM,41.85470899,-87.710209912,"(41.85470899, -87.710209912)"
5683719,HN492640,07/27/2007 09:00:00 AM,048XX W FULTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1532,015,28,25,07,1143864,1901491,2007,04/15/2016 08:55:02 AM,41.88571876,-87.747161672,"(41.88571876, -87.747161672)"
5683720,HN492586,07/27/2007 10:00:00 AM,082XX S MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,false,false,0631,006,6,44,26,1178586,1850338,2007,04/15/2016 08:55:02 AM,41.744629002,-87.621212798,"(41.744629002, -87.621212798)"
5683721,HN492693,07/26/2007 11:00:00 PM,023XX S LAKE SHORE DR E,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0133,001,2,33,07,1180536,1888993,2007,04/15/2016 08:55:02 AM,41.850657231,-87.612880723,"(41.850657231, -87.612880723)"
5683723,HN492798,07/27/2007 05:50:00 PM,022XX W MEDILL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1432,014,32,22,26,1161074,1915633,2007,04/15/2016 08:55:02 AM,41.924185525,-87.68356947,"(41.924185525, -87.68356947)"
5683724,HN493066,07/27/2007 09:30:00 AM,109XX S UNION AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",DRIVEWAY - RESIDENTIAL,false,false,2233,022,34,49,07,1173593,1832244,2007,04/15/2016 08:55:02 AM,41.695088445,-87.640041629,"(41.695088445, -87.640041629)"
5683725,HN492986,07/27/2007 06:30:00 PM,029XX W ADDISON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1733,017,33,21,06,1155975,1923781,2007,04/15/2016 08:55:02 AM,41.946648722,-87.702084879,"(41.946648722, -87.702084879)"
5683726,HN492842,07/27/2007 05:15:00 PM,046XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2533,025,37,25,14,1145011,1910225,2007,04/15/2016 08:55:02 AM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)"
5683727,HN492786,07/27/2007 07:00:00 AM,017XX W WABANSIA AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1433,014,32,24,05,1164293,1911361,2007,04/15/2016 08:55:02 AM,41.91239534,-87.671862643,"(41.91239534, -87.671862643)"
5683729,HN492981,07/27/2007 07:00:00 PM,036XX W LAWRENCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1723,017,33,14,07,1151424,1931654,2007,04/15/2016 08:55:02 AM,41.968343543,-87.718605485,"(41.968343543, -87.718605485)"
5683730,HN492882,07/27/2007 03:00:00 PM,015XX W ADAMS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1211,012,2,28,11,1166149,1899176,2007,04/15/2016 08:55:02 AM,41.878919349,-87.665392715,"(41.878919349, -87.665392715)"
5683731,HN493103,07/27/2007 07:00:00 PM,019XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1322,012,32,24,06,1163156,1905350,2007,04/15/2016 08:55:02 AM,41.895924701,-87.67620883,"(41.895924701, -87.67620883)"
5683732,HN493014,07/26/2007 02:30:00 PM,011XX W NORTH SHORE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2432,024,49,1,05,1167401,1944660,2007,04/15/2016 08:55:02 AM,42.003702738,-87.659482777,"(42.003702738, -87.659482777)"
5683733,HN492761,07/27/2007 08:00:00 AM,006XX E 71ST ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,false,false,0323,003,6,69,14,1181858,1858086,2007,04/15/2016 08:55:02 AM,41.765815405,-87.608984843,"(41.765815405, -87.608984843)"
5683735,HN492506,07/12/2007 10:00:00 PM,045XX N KEDZIE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,false,false,1724,017,33,14,14,1154232,1929986,2007,04/15/2016 08:55:02 AM,41.9637107,-87.708325309,"(41.9637107, -87.708325309)"
5683736,HN493109,07/26/2007 08:00:00 PM,051XX W EDDY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1634,016,38,15,07,1141473,1923137,2007,04/15/2016 08:55:02 AM,41.945162228,-87.755406384,"(41.945162228, -87.755406384)"
5683737,HN492806,07/27/2007 08:00:00 AM,003XX W SWANN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,0935,009,3,37,26,1174892,1874071,2007,04/15/2016 08:55:02 AM,41.809838069,-87.634040886,"(41.809838069, -87.634040886)"
5683738,HN493073,07/27/2007 08:30:00 PM,021XX N CENTRAL AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,2515,025,37,19,03,1138714,1913436,2007,04/15/2016 08:55:02 AM,41.918592254,-87.765783587,"(41.918592254, -87.765783587)"
